,no,latitude,longitude,sub_area
20499,16522,55.6528867084,37.3417919869,Juzhnoe Butovo
20500,27190,55.7010510106,37.924287929,Beskudnikovskoe
20501,14428,55.6436794909,37.3488663617,Bibirevo
20502,15053,55.6436794909,37.3488663617,Jasenevo
20503,21251,55.6436794909,37.3488663617,Kosino-Uhtomskoe
20504,24786,55.6436794909,37.3488663617,Poselenie Pervomajskoe
20505,16433,55.6957926589,37.7396329441,Tekstil'shhiki
20506,19595,55.6957926589,37.7396329441,Tverskoe
20507,24220,55.6957926589,37.7396329441,Troparevo-Nikulino
20508,24435,55.6957926589,37.7396329441,Tverskoe
20509,6123,55.7013962103,37.9245193824,Metrogorodok
20510,6189,55.7013962103,37.9245193824,Pechatniki
20511,6522,55.7013962103,37.9245193824,Nagatino-Sadovniki
20512,6635,55.7013962103,37.9245193824,Kotlovka
20513,6953,55.7013962103,37.9245193824,Mozhajskoe
20514,7221,55.7013962103,37.9245193824,Mar'ino
20515,7306,55.7013962103,37.9245193824,Kuncevo
20516,7470,55.7013962103,37.9245193824,Hovrino
20517,7653,55.7013962103,37.9245193824,Poselenie Shherbinka
20518,7866,55.7013962103,37.9245193824,Poselenie Vnukovskoe
20519,7887,55.7013962103,37.9245193824,Moskvorech'e-Saburovo
20520,7892,55.7013962103,37.9245193824,Koptevo
20521,7927,55.7013962103,37.9245193824,Kurkino
20522,7945,55.7013962103,37.9245193824,Mar'ino
20523,8071,55.7013962103,37.9245193824,Brateevo
20524,8074,55.7013962103,37.9245193824,Juzhnoe Butovo
20525,8085,55.7013962103,37.9245193824,Poselenie Voskresenskoe
20526,8091,55.7013962103,37.9245193824,Horoshevo-Mnevniki
20527,8184,55.7013962103,37.9245193824,Mar'ino
20528,8195,55.7013962103,37.9245193824,Poselenie Sosenskoe
20529,8204,55.7013962103,37.9245193824,Lomonosovskoe
20530,8215,55.7013962103,37.9245193824,Poselenie Sosenskoe
20531,8218,55.7013962103,37.9245193824,Otradnoe
20532,8249,55.7013962103,37.9245193824,Meshhanskoe
20533,8277,55.7013962103,37.9245193824,Mitino
20534,8288,55.7013962103,37.9245193824,Basmannoe
20535,8289,55.7013962103,37.9245193824,Chertanovo Severnoe
20536,8310,55.7013962103,37.9245193824,Beskudnikovskoe
20537,8326,55.7013962103,37.9245193824,Poselenie Voskresenskoe
20538,8327,55.7013962103,37.9245193824,Akademicheskoe
20539,8328,55.7013962103,37.9245193824,Mitino
20540,8356,55.7013962103,37.9245193824,Vojkovskoe
20541,8361,55.7013962103,37.9245193824,Ljublino
20542,8373,55.7013962103,37.9245193824,Brateevo
20543,8416,55.7013962103,37.9245193824,Poselenie Filimonkovskoe
20544,8421,55.7013962103,37.9245193824,Caricyno
20545,8467,55.7013962103,37.9245193824,Zapadnoe Degunino
20546,8513,55.7013962103,37.9245193824,Krjukovo
20547,8530,55.7013962103,37.9245193824,Ljublino
20548,8532,55.7013962103,37.9245193824,Beskudnikovskoe
20549,8543,55.7013962103,37.9245193824,Solncevo
20550,8616,55.7013962103,37.9245193824,Mitino
20551,8635,55.7013962103,37.9245193824,Bogorodskoe
20552,8636,55.7013962103,37.9245193824,Nekrasovka
20553,8666,55.7013962103,37.9245193824,Birjulevo Zapadnoe
20554,8667,55.7013962103,37.9245193824,Mitino
20555,8674,55.7013962103,37.9245193824,Nekrasovka
20556,8687,55.7013962103,37.9245193824,Losinoostrovskoe
20557,8999,55.7013962103,37.9245193824,Poselenie Sosenskoe
20558,9000,55.7013962103,37.9245193824,Ljublino
20559,9023,55.7013962103,37.9245193824,Poselenie Sosenskoe
20560,9573,55.7013962103,37.9245193824,Nekrasovka
20561,9719,55.7013962103,37.9245193824,Poselenie Desjonovskoe
20562,9851,55.7013962103,37.9245193824,Nekrasovka
20563,9980,55.7013962103,37.9245193824,Ljublino
20564,10366,55.7013962103,37.9245193824,Veshnjaki
20565,10897,55.7013962103,37.9245193824,Kurkino
20566,11382,55.7013962103,37.9245193824,Krjukovo
20567,12457,55.7013962103,37.9245193824,Mar'ino
20568,12757,55.7013962103,37.9245193824,Zamoskvorech'e
20569,13174,55.7013962103,37.9245193824,Silino
20570,13399,55.7013962103,37.9245193824,Poselenie Moskovskij
20571,13474,55.7013962103,37.9245193824,Poselenie Sosenskoe
20572,13586,55.7013962103,37.9245193824,Orehovo-Borisovo Severnoe
20573,13655,55.7013962103,37.9245193824,Poselenie Filimonkovskoe
20574,14167,55.7013962103,37.9245193824,Tekstil'shhiki
20575,14433,55.7013962103,37.9245193824,Nekrasovka
20576,15143,55.7013962103,37.9245193824,Kuz'minki
20577,15259,55.7013962103,37.9245193824,Tverskoe
20578,16193,55.7013962103,37.9245193824,Nekrasovka
20579,16250,55.7013962103,37.9245193824,Strogino
20580,16325,55.7013962103,37.9245193824,Birjulevo Zapadnoe
20581,16502,55.7013962103,37.9245193824,Tverskoe
20582,16989,55.7013962103,37.9245193824,Strogino
20583,17015,55.7013962103,37.9245193824,Kuncevo
20584,17168,55.7013962103,37.9245193824,Poselenie Vnukovskoe
20585,17496,55.7013962103,37.9245193824,Staroe Krjukovo
20586,17524,55.7013962103,37.9245193824,Otradnoe
20587,17970,55.7013962103,37.9245193824,Marfino
20588,18072,55.7013962103,37.9245193824,Poselenie Filimonkovskoe
20589,16585,55.7019021625,37.7403505442,Nekrasovka
20590,25771,55.7019021625,37.7403505442,Kuncevo
20591,2623,55.7039229807,37.9256156764,Donskoe
20592,3380,55.7039229807,37.9256156764,Nekrasovka
20593,3640,55.7039229807,37.9256156764,Strogino
20594,3934,55.7039229807,37.9256156764,Caricyno
20595,3958,55.7039229807,37.9256156764,Kosino-Uhtomskoe
20596,4424,55.7039229807,37.9256156764,Dmitrovskoe
20597,4598,55.7039229807,37.9256156764,Pechatniki
20598,4605,55.7039229807,37.9256156764,Kuz'minki
20599,4793,55.7039229807,37.9256156764,Severnoe Izmajlovo
20600,4819,55.7039229807,37.9256156764,Gol'janovo
20601,4832,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20602,5013,55.7039229807,37.9256156764,Kuncevo
20603,5089,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20604,5131,55.7039229807,37.9256156764,Poselenie Sosenskoe
20605,5180,55.7039229807,37.9256156764,Severnoe Tushino
20606,5185,55.7039229807,37.9256156764,Vyhino-Zhulebino
20607,5237,55.7039229807,37.9256156764,Poselenie Sosenskoe
20608,5256,55.7039229807,37.9256156764,Poselenie Pervomajskoe
20609,5322,55.7039229807,37.9256156764,Horoshevskoe
20610,5350,55.7039229807,37.9256156764,Ivanovskoe
20611,5393,55.7039229807,37.9256156764,Prospekt Vernadskogo
20612,5461,55.7039229807,37.9256156764,Losinoostrovskoe
20613,5579,55.7039229807,37.9256156764,Koptevo
20614,5660,55.7039229807,37.9256156764,Mitino
20615,5825,55.7039229807,37.9256156764,Rjazanskij
20616,5869,55.7039229807,37.9256156764,Poselenie Sosenskoe
20617,6013,55.7039229807,37.9256156764,Nekrasovka
20618,6206,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20619,6220,55.7039229807,37.9256156764,Nekrasovka
20620,6352,55.7039229807,37.9256156764,Troparevo-Nikulino
20621,6408,55.7039229807,37.9256156764,Donskoe
20622,6411,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20623,6453,55.7039229807,37.9256156764,Severnoe Tushino
20624,6495,55.7039229807,37.9256156764,Lomonosovskoe
20625,6556,55.7039229807,37.9256156764,Donskoe
20626,6558,55.7039229807,37.9256156764,Nekrasovka
20627,6657,55.7039229807,37.9256156764,Ochakovo-Matveevskoe
20628,6827,55.7039229807,37.9256156764,Poselenie Filimonkovskoe
20629,6832,55.7039229807,37.9256156764,Kuz'minki
20630,6835,55.7039229807,37.9256156764,Nekrasovka
20631,7200,55.7039229807,37.9256156764,Matushkino
20632,7232,55.7039229807,37.9256156764,Poselenie Desjonovskoe
20633,7257,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20634,7287,55.7039229807,37.9256156764,Zjuzino
20635,7301,55.7039229807,37.9256156764,Strogino
20636,7397,55.7039229807,37.9256156764,Tverskoe
20637,7516,55.7039229807,37.9256156764,Kuncevo
20638,7703,55.7039229807,37.9256156764,Koptevo
20639,7731,55.7039229807,37.9256156764,Poselenie Shherbinka
20640,7804,55.7039229807,37.9256156764,Bibirevo
20641,7808,55.7039229807,37.9256156764,Nekrasovka
20642,8002,55.7039229807,37.9256156764,Poselenie Voskresenskoe
20643,8029,55.7039229807,37.9256156764,Staroe Krjukovo
20644,8048,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20645,8053,55.7039229807,37.9256156764,Nekrasovka
20646,8105,55.7039229807,37.9256156764,Nekrasovka
20647,8151,55.7039229807,37.9256156764,Matushkino
20648,8208,55.7039229807,37.9256156764,Poselenie Moskovskij
20649,8220,55.7039229807,37.9256156764,Chertanovo Central'noe
20650,8275,55.7039229807,37.9256156764,Poselenie Sosenskoe
20651,8615,55.7039229807,37.9256156764,Levoberezhnoe
20652,16291,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20653,18489,55.7039229807,37.9256156764,Sviblovo
20654,19404,55.7039229807,37.9256156764,Severnoe Butovo
20655,19546,55.7039229807,37.9256156764,Brateevo
20656,19930,55.7039229807,37.9256156764,Poselenie Sosenskoe
20657,19965,55.7039229807,37.9256156764,Solncevo
20658,19972,55.7039229807,37.9256156764,Nekrasovka
20659,20041,55.7039229807,37.9256156764,Mitino
20660,20139,55.7039229807,37.9256156764,Poselenie Desjonovskoe
20661,20190,55.7039229807,37.9256156764,Tekstil'shhiki
20662,20194,55.7039229807,37.9256156764,Silino
20663,20264,55.7039229807,37.9256156764,Kotlovka
20664,20285,55.7039229807,37.9256156764,Izmajlovo
20665,20555,55.7039229807,37.9256156764,Pechatniki
20666,20578,55.7039229807,37.9256156764,Severnoe Butovo
20667,20595,55.7039229807,37.9256156764,Rjazanskij
20668,20649,55.7039229807,37.9256156764,Jasenevo
20669,20673,55.7039229807,37.9256156764,Poselenie Sosenskoe
20670,20700,55.7039229807,37.9256156764,Nekrasovka
20671,20746,55.7039229807,37.9256156764,Poselenie Sosenskoe
20672,20856,55.7039229807,37.9256156764,Zapadnoe Degunino
20673,20862,55.7039229807,37.9256156764,Mar'ino
20674,21040,55.7039229807,37.9256156764,Birjulevo Vostochnoe
20675,21230,55.7039229807,37.9256156764,Zjuzino
20676,21282,55.7039229807,37.9256156764,Poselenie Sosenskoe
20677,21309,55.7039229807,37.9256156764,Ochakovo-Matveevskoe
20678,21496,55.7039229807,37.9256156764,Kuz'minki
20679,21544,55.7039229807,37.9256156764,Tekstil'shhiki
20680,21643,55.7039229807,37.9256156764,Poselenie Rjazanovskoe
20681,21747,55.7039229807,37.9256156764,Prospekt Vernadskogo
20682,21786,55.7039229807,37.9256156764,Presnenskoe
20683,21787,55.7039229807,37.9256156764,Savelovskoe
20684,21825,55.7039229807,37.9256156764,Nekrasovka
20685,21881,55.7039229807,37.9256156764,Poselenie Sosenskoe
20686,22038,55.7039229807,37.9256156764,Severnoe Tushino
20687,22039,55.7039229807,37.9256156764,Chertanovo Central'noe
20688,22089,55.7039229807,37.9256156764,Troickij okrug
20689,22296,55.7039229807,37.9256156764,Pechatniki
20690,22343,55.7039229807,37.9256156764,Caricyno
20691,22445,55.7039229807,37.9256156764,Poselenie Voskresenskoe
20692,22725,55.7039229807,37.9256156764,Ochakovo-Matveevskoe
20693,22874,55.7039229807,37.9256156764,Silino
20694,22930,55.7039229807,37.9256156764,Mitino
20695,23001,55.7039229807,37.9256156764,Troickij okrug
20696,23189,55.7039229807,37.9256156764,Mitino
20697,23223,55.7039229807,37.9256156764,Nekrasovka
20698,23274,55.7039229807,37.9256156764,Poselenie Desjonovskoe
20699,23301,55.7039229807,37.9256156764,Birjulevo Vostochnoe
20700,23489,55.7039229807,37.9256156764,Ivanovskoe
20701,23504,55.7039229807,37.9256156764,Bibirevo
20702,23575,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20703,23729,55.7039229807,37.9256156764,Poselenie Sosenskoe
20704,23883,55.7039229807,37.9256156764,Tverskoe
20705,23963,55.7039229807,37.9256156764,Poselenie Novofedorovskoe
20706,23968,55.7039229807,37.9256156764,Poselenie Sosenskoe
20707,23974,55.7039229807,37.9256156764,Novogireevo
20708,24007,55.7039229807,37.9256156764,Nekrasovka
20709,24014,55.7039229807,37.9256156764,Zjablikovo
20710,24153,55.7039229807,37.9256156764,Bogorodskoe
20711,24286,55.7039229807,37.9256156764,Poselenie Vnukovskoe
20712,24300,55.7039229807,37.9256156764,Severnoe Izmajlovo
20713,24369,55.7039229807,37.9256156764,Meshhanskoe
20714,24379,55.7039229807,37.9256156764,Vostochnoe Degunino
20715,24984,55.7039229807,37.9256156764,Poselenie Sosenskoe
20716,25115,55.7039229807,37.9256156764,Perovo
20717,25171,55.7039229807,37.9256156764,Poselenie Novofedorovskoe
20718,25311,55.7039229807,37.9256156764,Poselenie Voskresenskoe
20719,25563,55.7039229807,37.9256156764,Chertanovo Severnoe
20720,25583,55.7039229807,37.9256156764,Poselenie Sosenskoe
20721,25598,55.7039229807,37.9256156764,Preobrazhenskoe
20722,25656,55.7039229807,37.9256156764,Pokrovskoe Streshnevo
20723,25706,55.7039229807,37.9256156764,Pokrovskoe Streshnevo
20724,25862,55.7039229807,37.9256156764,Caricyno
20725,25888,55.7039229807,37.9256156764,Chertanovo Severnoe
20726,26204,55.7039229807,37.9256156764,Brateevo
20727,26425,55.7039229807,37.9256156764,Hamovniki
20728,26426,55.7039229807,37.9256156764,Nizhegorodskoe
20729,26463,55.7039229807,37.9256156764,Horoshevskoe
20730,26486,55.7039229807,37.9256156764,Donskoe
20731,26770,55.7039229807,37.9256156764,Zapadnoe Degunino
20732,27055,55.7039229807,37.9256156764,Levoberezhnoe
20733,27270,55.7039229807,37.9256156764,Tverskoe
20734,27563,55.7039229807,37.9256156764,Poselenie Filimonkovskoe
20735,27906,55.7039229807,37.9256156764,Severnoe Tushino
20736,28830,55.7039229807,37.9256156764,Lianozovo
20737,23200,55.6314971748,37.6737482524,Horoshevskoe
20738,19871,55.6265800935,37.611971764,Severnoe Tushino
20739,28935,55.6265800935,37.611971764,Poselenie Sosenskoe
20740,21302,55.734166522,37.7506144963,Poselenie Filimonkovskoe
20741,23118,55.6292162494,37.6682737039,Poselenie Sosenskoe
20742,21423,55.5352528144,37.5358463835,Kon'kovo
20743,12420,55.626179812,37.6137136222,Nekrasovka
20744,1055,55.8202719724,37.7129491075,Poselenie Filimonkovskoe
20745,12513,55.7706412878,37.7531708792,Poselenie Sosenskoe
20746,16749,55.7706412878,37.7531708792,Jasenevo
20747,13483,55.6813366167,37.7410730791,Poselenie Sosenskoe
20748,23790,55.7095765582,37.7423759618,Poselenie Sosenskoe
20749,8787,55.7842125031,37.4688994366,Jaroslavskoe
20750,21088,55.7842125031,37.4688994366,Poselenie Vnukovskoe
20751,1375,55.6863010125,37.9225920907,Mar'ino
20752,4207,55.675376103,37.7429408049,Poselenie Shherbinka
20753,12352,55.7846815382,37.4693534057,Tverskoe
20754,1846,55.6694176217,37.7449176632,Poselenie Pervomajskoe
20755,200,55.7318011836,37.4714983036,Poselenie Vnukovskoe
20756,6625,55.8583831895,37.5696035672,Koptevo
20757,3847,55.8088828192,37.7346817821,Tverskoe
20758,6449,55.8088828192,37.7346817821,Presnenskoe
20759,18273,55.8088828192,37.7346817821,Zapadnoe Degunino
20760,15867,55.652396883,37.3416727286,Poselenie Sosenskoe
20761,14947,55.6410801755,37.3506133519,Nizhegorodskoe
20762,21553,55.6410801755,37.3506133519,Ljublino
20763,6406,55.6287451282,37.603858063,Kotlovka
20764,13949,55.6287451282,37.603858063,Zapadnoe Degunino
20765,15204,55.6287451282,37.603858063,Poselenie Sosenskoe
20766,2827,55.6394624375,37.6920274568,Matushkino
20767,22363,55.711481346,37.7428936737,Beskudnikovskoe
20768,5279,55.7848893727,37.4696888099,Strogino
20769,19563,55.6251852903,37.656478752,Savelovskoe
20770,11568,55.7483073159,37.7515856874,Novo-Peredelkino
20771,7050,55.7810738191,37.4668787254,Golovinskoe
20772,15611,55.7021583102,37.9254125267,Kapotnja
20773,18295,55.7021583102,37.9254125267,Strogino
20774,5970,55.6695082847,37.5316945129,Poselenie Vnukovskoe
20775,20281,55.6764019685,37.7421691705,Savelovskoe
20776,28122,55.7095588553,37.9279219455,Krjukovo
20777,28623,55.7095588553,37.9279219455,Levoberezhnoe
20778,14589,55.6988377144,37.5026512191,Tekstil'shhiki
20779,18641,55.6988377144,37.5026512191,Troickij okrug
20780,26592,55.8130905695,37.7258640178,Preobrazhenskoe
20781,6127,55.6316980191,37.672841826,Severnoe Izmajlovo
20782,11434,55.6316980191,37.672841826,Mar'ino
20783,19017,55.6316980191,37.672841826,Bogorodskoe
20784,4375,55.6712000571,37.7438717077,Timirjazevskoe
20785,12598,55.6712000571,37.7438717077,Mar'ino
20786,27353,55.5351768154,37.5340546543,Presnenskoe
20787,2483,55.7034581324,37.9263604696,Zjuzino
20788,2704,55.7034581324,37.9263604696,Veshnjaki
20789,2711,55.7034581324,37.9263604696,Poselenie Vnukovskoe
20790,2808,55.7034581324,37.9263604696,Poselenie Sosenskoe
20791,2891,55.7034581324,37.9263604696,Butyrskoe
20792,2901,55.7034581324,37.9263604696,Poselenie Pervomajskoe
20793,2927,55.7034581324,37.9263604696,Novogireevo
20794,3025,55.7034581324,37.9263604696,Severnoe Butovo
20795,3033,55.7034581324,37.9263604696,Nekrasovka
20796,3306,55.7034581324,37.9263604696,Horoshevo-Mnevniki
20797,3422,55.7034581324,37.9263604696,Donskoe
20798,3540,55.7034581324,37.9263604696,Tverskoe
20799,3597,55.7034581324,37.9263604696,Lianozovo
20800,3599,55.7034581324,37.9263604696,Nekrasovka
20801,3641,55.7034581324,37.9263604696,Jaroslavskoe
20802,3642,55.7034581324,37.9263604696,Gol'janovo
20803,3661,55.7034581324,37.9263604696,Nekrasovka
20804,3698,55.7034581324,37.9263604696,Tverskoe
20805,3722,55.7034581324,37.9263604696,Poselenie Voskresenskoe
20806,3727,55.7034581324,37.9263604696,Poselenie Sosenskoe
20807,3729,55.7034581324,37.9263604696,Chertanovo Central'noe
20808,3734,55.7034581324,37.9263604696,Birjulevo Vostochnoe
20809,3740,55.7034581324,37.9263604696,Severnoe Tushino
20810,3751,55.7034581324,37.9263604696,Donskoe
20811,3752,55.7034581324,37.9263604696,Kon'kovo
20812,3820,55.7034581324,37.9263604696,Golovinskoe
20813,3841,55.7034581324,37.9263604696,Poselenie Sosenskoe
20814,3900,55.7034581324,37.9263604696,Chertanovo Severnoe
20815,3935,55.7034581324,37.9263604696,Poselenie Sosenskoe
20816,4005,55.7034581324,37.9263604696,Poselenie Sosenskoe
20817,4023,55.7034581324,37.9263604696,Vostochnoe Izmajlovo
20818,4032,55.7034581324,37.9263604696,Poselenie Sosenskoe
20819,4033,55.7034581324,37.9263604696,Poselenie Sosenskoe
20820,4036,55.7034581324,37.9263604696,Veshnjaki
20821,4088,55.7034581324,37.9263604696,Jakimanka
20822,4108,55.7034581324,37.9263604696,Poselenie Vnukovskoe
20823,4151,55.7034581324,37.9263604696,Vyhino-Zhulebino
20824,4166,55.7034581324,37.9263604696,Krjukovo
20825,4186,55.7034581324,37.9263604696,Otradnoe
20826,4202,55.7034581324,37.9263604696,Ljublino
20827,4369,55.7034581324,37.9263604696,Poselenie Sosenskoe
20828,4446,55.7034581324,37.9263604696,Nekrasovka
20829,4557,55.7034581324,37.9263604696,Severnoe Medvedkovo
20830,4596,55.7034581324,37.9263604696,Cheremushki
20831,4607,55.7034581324,37.9263604696,Danilovskoe
20832,4615,55.7034581324,37.9263604696,Chertanovo Central'noe
20833,4645,55.7034581324,37.9263604696,Strogino
20834,4705,55.7034581324,37.9263604696,Birjulevo Vostochnoe
20835,4746,55.7034581324,37.9263604696,Solncevo
20836,4756,55.7034581324,37.9263604696,Kuz'minki
20837,4854,55.7034581324,37.9263604696,Poselenie Vnukovskoe
20838,4907,55.7034581324,37.9263604696,Mitino
20839,4942,55.7034581324,37.9263604696,Krjukovo
20840,4952,55.7034581324,37.9263604696,Poselenie Filimonkovskoe
20841,4994,55.7034581324,37.9263604696,Poselenie Novofedorovskoe
20842,5059,55.7034581324,37.9263604696,Poselenie Vnukovskoe
20843,5077,55.7034581324,37.9263604696,Poselenie Vnukovskoe
20844,5148,55.7034581324,37.9263604696,Beskudnikovskoe
20845,5195,55.7034581324,37.9263604696,Troickij okrug
20846,5374,55.7034581324,37.9263604696,Zapadnoe Degunino
20847,5407,55.7034581324,37.9263604696,Ivanovskoe
20848,5441,55.7034581324,37.9263604696,Kotlovka
20849,5443,55.7034581324,37.9263604696,Caricyno
20850,5445,55.7034581324,37.9263604696,Nekrasovka
20851,5474,55.7034581324,37.9263604696,Poselenie Shherbinka
20852,5533,55.7034581324,37.9263604696,Poselenie Desjonovskoe
20853,5550,55.7034581324,37.9263604696,Nekrasovka
20854,5608,55.7034581324,37.9263604696,Poselenie Sosenskoe
20855,5611,55.7034581324,37.9263604696,Poselenie Novofedorovskoe
20856,5668,55.7034581324,37.9263604696,Butyrskoe
20857,5707,55.7034581324,37.9263604696,Nekrasovka
20858,5721,55.7034581324,37.9263604696,Poselenie Sosenskoe
20859,5728,55.7034581324,37.9263604696,Nekrasovka
20860,5742,55.7034581324,37.9263604696,Poselenie Sosenskoe
20861,5829,55.7034581324,37.9263604696,Mozhajskoe
